Recently I have intuitively locked in my frequency to of 234Hz and felt a cooling effect   Found that my intermolecular force in dna have increased  giving raise to steady voltage and a condition met which changed my action of body to of cooling generator. The heat accumulated over in my have slowly dissapitated.  I have analyzed that the mathematical grids of my body have actually made a change in integration of the producted dimensions in the process of differentiation . I have understood that some condition have met which could be the position of the crucial producted dimension that could have made .,1
Yes,1
the worst mistake y'all made is not rowing in unity same time same direction and trying to do same power each too...,0
I have watched this video more than 5 times and i have learnt allot in life in it .. keep the good job going mrbeast,0
Lame,1
Yesss,1
A white guy is forcing a black guy to work for him. I have seen this beforeeeeeeee.,0
Thank you mr beast. My sisters tryed testable bar in Bangladesh,1
We want Darius with you always mrBeast,0
you guys should hire an ex scout or something....,0
For over 5 years since 2020 I've been praying that God invites me to participate in a video with MrBeast and he rewards me with money to help my father. I hope you come to Egypt and we shoot a video together.,1
For over 5 years since 2020 I've been praying that God invites me to participate in a video with MrBeast and he rewards me with money to help my father. I hope you come to Egypt and we shoot a video together.,1
For over 5 years since 2020 I've been praying that God invites me to participate in a video with MrBeast and he rewards me with money to help my father. I hope you come to Egypt and we shoot a video together.,1
Yes,1
For over 5 years since 2020 I've been praying that God invites me to participate in a video with MrBeast and he rewards me with money to help my father. I hope you come to Egypt and we shoot a video together.,1
For over 5 years since 2020 I've been praying that God invites me to participate in a video with MrBeast and he rewards me with money to help my father. I hope you come to Egypt and we shoot a video together.,1
For over 5 years since 2020 I've been praying that God invites me to participate in a video with MrBeast and he rewards me with money to help my father. I hope you come to Egypt and we shoot a video together.,1
For over 5 years since 2020 I've been praying that God invites me to participate in a video with MrBeast and he rewards me with money to help my father. I hope you come to Egypt and we shoot a video together.,1
Free Palestine [e],1
Millions watch. Few question. The algorithm approves.,0
If darius was helping who was recording them all of them?,0
Yes,1
For over 5 years since 2020 I've been praying that God invites me to participate in a video with MrBeast and he rewards me with money to help my father. I hope you come to Egypt and we shoot a video together.,0
I am your very big fan jimmy sir,0
[e][e][e][e][e][e],1
Do more challenges and pick me in next challenge,0
Gugu gaga,0
I hope this isn't the Epsh (coughs 2 times)?,0
Hi Jimmy,1
MRBEAST STOP PLAYING ROBLOX SO ROBLOX BRING BACK CHAT OK,0
Nepal[e][e],1
LOVE FROM BANGLADESH [e][e][e][e],0
[e],1
Darius Aura Farming bro MVP he need to be in more videos Mr Beast<>!,0
How is 5 days when 30 minutes is video,0
Are you crazy,1
This is how i felt in school every time,0
[e],1
My my! how convenient there were floatable blue barrels buried across the island and 'bamboo's' too. Truly a test of survival!,0
someone did this,1
@mrbeast i need money for married [e][e][e] $50.000 [e][e][e],1
It'd be nice to have a video challenge with just Jimmy.,0
[e],1
No video,1
cool,1
I would not breath until Mr Beast does not reply my coment. [e],0
If Mr.Beast offered the team $1m once they complete the challenge it would be completed in no time.,0
I felt greatly that the mechs gon get him  -babft player-,1
sound Mrbeast Indonesia has changed (voice over)[e],0
Beast today is my birthday can you gift me a ASUS rog,1
uzbek,1
Very nice mr beast,1
God willing you will succeed next time. Failure is the foundation of success. I love you Mr. Best. Your brother in faith from Yemen.,0
The Indonesian dubbing is not as energetic and good as the previous one. The previous one is better and more suitable,0
[e][e][e][e][e][e],1
IDK IF YOU NOTICED BUT YOU AT 472M SUBCRIBERS NOW!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,0
This deserves way more views! [e],1
Thailand 40 degrees,1
My little brother watches this 10 times a day! So good! [e],0
wow,1
You Will never Know Why this comment is The most Liked Comment in the History of YouTube!,1
)[e][e][e][e][e][e][e][e][e][e][e][e][e][e][e][e][e][e][e][e][e][e][e][e][e][e][e][e][e][e][e],1
Yes,1
Kristina tyson touched me,0
Helpme[e][e][e],1
Indonesian sounds better before than now,0
[e][e][e],1
Darius promotion! no more cameraman bro is the strong hand of Beast,0
Mr. I really like you I have a body doll of you made out of hair I collected from your sets I would love to go swimming with you in my pool with my grandma. We watch your videos together before tickle time We would love to have you over we can practice hugging[e][e][e][e],0
This is the MrBeast I fell in love with. Please include you and your friends more because that's what so many OGs adore,0
[e][e][e],1
Hii mr beast sir i need some money[e],0
When you do another video like this you need more people like Darius with you,0
[e],1
Hello Mr. Beast I like your videos. I don't speak English I'm learning.[e][e],0
Yes,1
Yep[e],1
Mission Failed[e],1
[e][e],1
The new guy pls make more video and the camera man need a bonus,0
I'm big fan you Mr beast [e],0
Entertainment at scale. Meaning at what cost?,1
I love how everyone is praising farious he did so much for the group [e],0
Mr Bean if you let me in one of your challenge that will be my great dream for me,0
Why is Mr. Beast's voice different?,0
Jimmy make a Lego city or a Lego swimming pool in your next video. It would be cool to see that. If you agree give it a like),0
Mr beast I am your big fan please I want to be in the beast game,0
Hii mr beast I want to meet you [e][e],0
Yes,1
Hi Mr beast,0
[e][e][e][e][e][e][e][e][e][e],1
